TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,Actual,Predicted,Probability
-0.9712754695068417,1,36,365,186,14,0,1.4237182648914386,0,-0.5524432626288956,1,-0.000536635052410607,0.07330538171608031,0,0,0.0
-0.3685445477659726,1,22,572,56,29,2,-1.330846154369433,3,0.7627851015398482,1,-0.9193180502003306,0.08783760270035407,0,0,0.0
0.674663351228483,0,23,31,332,56,1,-1.162199353190196,3,-0.12356444822604433,1,-0.895931865884976,0.07318502236322677,0,0,0.0
1.658739006096028,1,22,53,277,24,0,-1.0497681524040379,3,0.04798707753509617,1,-1.2626675419268705,0.07167695239658978,0,0,0.01
-0.4474446394370476,1,21,299,251,16,2,-1.49949295554867,3,0.20524264281614163,1,-1.2344020780640845,0.10351394614061638,0,0,0.0
0.8846067996697973,0,2,651,464,47,1,-1.443277355155591,3,0.5483456943384226,1,-1.021249610057465,0.02849156766660277,0,0,0.02
0.669216058750975,1,8,417,49,58,2,-0.31896534729401077,1,1.6348386908256458,1,-0.0011109695866326143,0.07029894411068915,0,0,0.0
-0.9555502666944129,0,0,513,579,53,1,0.8053466605675694,2,-0.19504425062651956,1,0.7266529330633243,0.04974166326532836,0,0,0.03
-0.7746590447998077,0,8,38,70,38,2,-1.49949295554867,3,0.7056012596194681,1,0.3728782439432717,0.01278516672715635,0,0,0.0
-0.9938868722436672,0,15,651,543,42,2,1.1426402629260435,2,2.2352690309896377,1,-0.37937692420172625,0.009555426718395599,0,0,0.04
-0.8814122734785179,1,25,300,327,7,1,-0.4313965480801688,1,-0.35229981590756504,1,-0.6224819637654089,0.12447655696258825,0,0,0.0
-0.5829074976513031,1,19,226,151,91,2,-0.03788734532861574,0,1.1058881530621294,1,-0.8569489093746535,0.07028467514983955,0,0,0.0
-0.82711064720902,1,11,288,397,42,1,-0.9935525520109589,3,2.335340754350303,1,-0.9647315022991751,0.07081067631655019,0,0,0.0
-0.9225581745193173,0,24,570,404,90,2,0.8053466605675694,0,-1.4244968519146932,1,0.8256487204129397,0.033307125467868515,0,0,0.0
-0.8170040353796812,1,3,274,248,52,0,-0.8811213512248008,0,1.963645781867832,1,1.2074709339519887,0.05143521937841966,0,0,0.0
-0.1450342576825629,0,37,345,571,1,1,0.018328255064463266,0,-0.995618037511842,1,2.487475439210654,0.010378401977412133,0,0,0.06
-0.7518763435574001,1,25,244,397,27,1,-1.0497681524040379,3,0.3624982080971871,1,-1.0803881191281433,0.12267605230081224,0,0,0.0
-0.19244968402766394,0,5,193,488,43,2,0.6929154597814113,0,-0.052084645825569126,1,2.113427253831254,0.039961476724927336,0,0,0.01
0.47167462211379824,1,6,288,286,50,1,1.6485806664637546,2,-0.42377961830804023,1,-0.11307799983191522,0.11282388858839038,0,0,0.0
-0.9441417862226509,0,34,294,76,54,2,-0.20653414650785276,1,0.7913770225000384,1,-0.9689877314367137,0.06713420498658446,0,0,0.0
-0.4388454544568306,1,36,427,428,35,1,-0.9373369516178799,3,0.319610326656902,1,-1.0757037030833945,0.11711611026417906,0,0,0.01
0.17830880145404376,1,19,499,566,96,2,0.1869750562437003,1,1.5204710069848855,1,0.3941670816113332,0.04767486049024572,0,0,0.01
-0.6177496136866844,0,2,126,440,56,2,0.8615622609606484,1,-1.4816806938350733,1,-0.3714029045524825,0.05059056086204583,0,0,0.0
