TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,Actual,Predicted,Probability
-0.9734680903782914,0,1,298,501,90,2,-1.0497681524040379,3,1.1201841135422244,1,0.5935893646592064,0.014577363336954474,0,0,0.06
1.7759071839141245,1,26,194,393,6,0,0.5804842589952534,0,0.005099196094811046,1,-1.049294570483005,0.06592800385215514,0,0,0.0
0.575070400083101,1,10,451,361,24,0,-0.4876121484732478,1,0.13376284041566644,1,-0.4227417455289484,0.10402283862996226,0,0,0.0
-0.7257019319044686,1,19,260,478,64,1,-0.3751809476870898,0,-0.38089173686775507,1,1.0337731972516602,0.11932840367115449,0,0,0.0
0.33867846237992383,1,27,601,92,6,0,0.2431906566367793,1,0.6913052991393731,3,1.1732441853031925,0.008106217117835768,0,0,0.04
1.204866485705928,1,38,433,517,73,0,1.7047962668568335,2,0.24813052425642676,1,-0.0611366203932074,0.07337195672052155,0,0,0.0
1.128193274607419,1,10,276,574,22,2,-1.0497681524040379,3,0.2624264847365218,1,-1.243227343540836,0.04659463142958209,0,0,0.0
-0.6610881355989335,1,29,622,245,94,0,0.9739934617468065,2,-0.42377961830804023,1,-0.1632040719035283,0.08632272968393367,0,0,0.0
0.3046585791713361,1,16,143,246,63,1,0.1869750562437003,1,-1.3101291680739329,1,0.13238078572469533,0.12482647023904575,0,0,0.0
0.002830612335830326,1,16,420,571,4,1,0.6366998593883324,2,1.5061750465047905,1,-0.5383240065476822,0.06825600387985725,0,0,0.0
-0.3901624191704226,1,10,471,556,73,0,-0.3751809476870898,1,-0.2522280925468997,1,-1.169638167350178,0.08565333242795947,0,0,0.0
0.16374842847957272,0,31,95,88,80,2,0.7491310601744904,1,-0.5667392231089906,1,0.34297438826187915,0.0692975841239784,0,0,0.0
3.571903495539292,0,2,557,193,11,2,0.5242686586021743,1,-1.2815372471137427,1,0.9076477951404213,-0.017622665377779678,1,1,0.97
-0.34750909128050156,1,41,160,315,98,1,-0.9935525520109589,1,0.37679416857728215,1,1.1036856068259144,0.08856160656220774,0,0,0.0
0.0318828388825395,1,7,77,584,46,2,0.07454385545754227,1,-0.9813220770317469,1,1.1034856153363193,0.059205526789901874,0,0,0.0
-0.6256293449434569,1,39,178,51,31,2,0.8053466605675694,2,-0.5667392231089906,1,0.2641879973352026,0.09044432592343671,0,0,0.0
0.06946573100723312,1,11,303,529,75,2,-0.9935525520109589,3,-0.40948365782794516,1,-1.2739978290104745,0.06944213189445558,0,0,0.0
-0.30680856635421544,1,21,327,502,54,2,0.1307594558506213,1,2.1923811495493526,1,1.0847428231704115,0.07489815509014225,0,0,0.0
-0.9997795408356885,0,20,230,555,97,1,-1.218414953583275,3,1.9207579004275468,1,-1.0246571573609522,-0.0001045297818479396,1,1,0.77
-0.9641837113757462,1,25,450,181,64,0,0.2994062570298583,0,0.062283038015191215,1,2.381146630575882,0.08336762320507751,0,0,0.0
2.315257658589649,1,34,283,307,25,1,1.8172274676429916,2,2.5211882405915387,1,-0.7876800621579424,-0.003110972843185844,1,1,0.81
0.7446559206092934,1,27,107,368,55,2,-0.20653414650785276,0,0.319610326656902,5,-1.2031213578966329,-0.009254245101167902,1,1,0.94
-0.8970346971875974,1,5,658,37,56,1,-1.218414953583275,3,0.03369111705500113,1,-1.154423430180206,0.0735278912399826,0,0,0.0
-0.7630792658224637,1,26,113,180,27,1,1.4237182648914386,0,0.07657899849528625,1,0.46335900902435356,0.1068366524488421,0,0,0.0
-0.6153856943096526,1,18,273,292,99,1,0.35562185742293734,2,0.24813052425642676,1,-0.9329969552899499,0.10492847528770854,0,0,0.01
0.023146615097857023,1,15,273,238,6,1,-0.7686901504386429,1,-1.1957614842331725,1,-0.2710661486251968,0.1126983372447587,0,0,0.0
-0.05393771241404857,1,11,146,353,12,0,-1.274630553976354,3,-0.15215636918623443,1,-0.9046596996103863,0.10048767391025498,0,0,0.0
1.645446242062864,1,15,421,109,17,1,-0.7686901504386429,1,-1.4673847333549783,1,0.4387626197976026,0.07756899944643764,0,0,0.0
-0.4389482335601798,1,6,60,70,45,2,-1.162199353190196,3,-1.4387928123947882,1,-0.8482056916885051,0.0624115725809522,0,0,0.0
1.5165269867618414,1,30,29,0,9,2,-0.20653414650785276,0,0.04798707753509617,1,2.3973331212658096,0.006878579880735258,0,0,0.02
0.009853851064692875,1,17,264,160,64,1,1.5923650660706756,2,-0.2808200135070898,1,0.7105690021116504,0.1148452360936218,0,0,0.0
2.5499023515358896,1,17,203,394,31,2,1.8734430680360705,2,-0.8955463141511766,1,0.15688999917393065,0.05319511971391255,0,0,0.0
-0.9820672753585085,0,30,486,5,82,0,0.8615622609606484,1,1.7920942561066913,1,-0.9928585105153183,0.010971481300192099,0,0,0.04
-0.279880441276723,1,20,399,133,82,0,-0.3751809476870898,0,1.649134651305741,1,0.7073999061996035,0.08210837186559006,0,0,0.0
0.5046324545877774,0,19,169,430,59,1,-0.09410294572169475,0,-0.2665240530269948,1,1.3368474797658774,0.08581007251142636,0,0,0.0
-1.00824168701144,0,20,209,59,84,1,0.2994062570298583,0,0.1623547613758565,1,1.6078974840103026,0.046236455671163856,0,0,0.01
-0.3364432078199036,1,7,294,280,22,1,1.3675026644983594,2,0.648417417699088,1,0.5513834683742539,0.1124367987421857,0,0,0.0
-0.9812450425317147,1,1,127,173,16,2,-0.09410294572169475,0,0.5912335757787078,1,0.2160387642184342,0.06869782983061068,0,0,0.0
-0.5365541220408105,1,22,359,271,58,1,0.8615622609606484,1,-0.2808200135070898,1,0.7725766198599822,0.13689696287323339,0,0,0.0
0.025133677762608313,1,32,680,326,97,0,1.1426402629260435,0,0.5483456943384226,1,2.1580920198408444,0.033646651794352334,0,0,0.03
-0.5580692143419113,1,13,617,157,73,0,0.2994062570298583,0,-0.19504425062651956,1,0.841386512248007,0.09222797599713134,0,0,0.0
2.030388243806762,0,19,217,380,28,2,-0.6562589496524849,1,0.5912335757787078,1,0.006827154154222338,0.05527456537913178,0,0,0.01
0.21815283385241985,1,29,656,527,87,0,1.0302090621398854,0,0.8628568249005136,1,0.7259350148955468,0.04549280099211117,0,0,0.0
-0.7061396425670027,1,13,286,178,80,0,0.35562185742293734,0,0.30531436617680696,1,2.520015080165173,0.07039995030271268,0,0,0.02
-1.0015610452937413,1,38,554,578,9,0,-0.31896534729401077,0,-1.009913997991937,1,2.315034059303936,0.01179133411412292,0,0,0.0
-0.83444222324793,0,25,502,183,86,0,0.6366998593883324,2,0.5912335757787078,1,0.41587897819969233,0.04677069580571114,0,0,0.01
1.5044675719688676,1,22,163,23,36,1,0.1869750562437003,1,-1.5674564567156437,1,-0.46183495375789385,0.06575622636389733,0,0,0.0
0.996773061124899,1,32,591,335,30,1,-0.7124745500455638,1,0.14805880089576146,1,-1.1281194213115269,0.09115185189874758,0,0,0.0
-0.7511911495350722,0,22,186,555,68,2,0.6366998593883324,1,0.9915204692213689,1,0.5489579305645482,0.052936010387598986,0,0,0.0
-0.2693969727351039,1,39,539,461,20,0,-1.49949295554867,3,-1.5245685752753584,1,-1.1179249833290852,0.0682887730012795,0,0,0.0
0.46931070273676645,1,22,134,539,90,0,0.8053466605675694,0,1.36321544170384,1,1.9317170375798356,0.040678307880494424,0,0,0.0
-0.762085734490088,1,4,13,96,93,0,-1.218414953583275,3,0.4911618524180425,1,-1.0310799609691053,0.04726052034286288,0,0,0.0
-0.9397222847786348,1,20,370,36,60,0,0.8053466605675694,1,0.5912335757787078,1,0.4094305346569757,0.1038250505156898,0,0,0.0
-0.9756264515486247,1,13,466,151,54,0,-0.03788734532861574,1,0.5197537733782326,1,1.0078768633425403,0.11675919835925974,0,0,0.0
-0.15901221573805505,1,38,55,94,57,0,-0.15031854611477377,1,1.8063902165867864,1,0.8178105924168824,0.06737589384052639,0,0,0.0
-0.44693074392030163,1,10,225,78,48,2,1.7610118672499127,2,-1.4244968519146932,1,-0.31705649925171975,0.07530161251569645,0,0,0.0
-0.14578797110712374,1,39,201,590,83,0,0.018328255064463266,1,0.4625699314578524,1,0.28295130144876074,0.07561281578446738,0,0,0.02
